OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,SalesChannel,PaymentMethod,Quantity,UnitPrice,Discount,TotalSales,TotalCost,TotalProfit
ORD-2024-02988,2024-12-01,2024-12-04,CUST-0061,PRD-024,R108,In-Store,PayPal,6,549,0,3294,1440,1854
ORD-2024-00028,2024-12-02,2024-12-05,CUST-0055,PRD-002,R107,In-Store,Cash,5,1699,0.2,6796,5500,1296
ORD-2024-00115,2024-12-02,2024-12-06,CUST-0046,PRD-015,R103,Online,Cash,3,15,0,45,15,30
ORD-2024-01774,2024-12-02,2024-12-03,CUST-0059,PRD-012,R107,Distributor,Cash,6,199,0.05,1134.3,540,594.3
ORD-2024-01961,2024-12-02,2024-12-07,CUST-0226,PRD-027,R103,In-Store,PayPal,5,260,0.15,1105,575,530
ORD-2024-02102,2024-12-02,2024-12-07,CUST-0173,PRD-010,R102,In-Store,Credit Card,1,799,0,799,420,379
ORD-2024-02324,2024-12-02,2024-12-04,CUST-0045,PRD-008,R106,Online,Credit Card,6,49,0.05,279.3,108,171.3
ORD-2024-02569,2024-12-02,2024-12-04,CUST-0109,PRD-016,R104,In-Store,Cash,2,24,0,48,18,30
ORD-2024-01756,2024-12-03,2024-12-07,CUST-0111,PRD-007,R105,Distributor,Cash,6,129,0,774,330,444
ORD-2024-02403,2024-12-03,2024-12-05,CUST-0230,PRD-002,R105,Distributor,Credit Card,5,1699,0.05,8070.25,5500,2570.25
ORD-2024-02646,2024-12-03,2024-12-06,CUST-0124,PRD-006,R105,Distributor,Credit Card,5,89,0.05,422.75,175,247.75
ORD-2024-02609,2024-12-04,2024-12-07,CUST-0139,PRD-010,R107,Online,Bank Transfer,1,799,0.2,639.2,420,219.2
ORD-2024-03315,2024-12-04,2024-12-08,CUST-0023,PRD-008,R104,Online,Credit Card,6,49,0,294,108,186
ORD-2024-01172,2024-12-05,2024-12-06,CUST-0126,PRD-010,R102,In-Store,PayPal,1,799,0,799,420,379
ORD-2024-01555,2024-12-05,2024-12-06,CUST-0107,PRD-002,R101,Online,Bank Transfer,6,1699,0.1,9174.6,6600,2574.6
ORD-2024-02978,2024-12-07,2024-12-10,CUST-0113,PRD-010,R104,Distributor,PayPal,2,799,0.05,1518.1,840,678.1
ORD-2024-00182,2024-12-08,2024-12-11,CUST-0184,PRD-028,R104,In-Store,PayPal,1,135,0.05,128.25,60,68.25
ORD-2024-00320,2024-12-08,2024-12-13,CUST-0210,PRD-011,R104,Distributor,Bank Transfer,3,499,0,1497,780,717
ORD-2024-00343,2024-12-08,2024-12-09,CUST-0165,PRD-003,R104,Online,Cash,5,749,0.05,3557.75,2400,1157.75
ORD-2024-01784,2024-12-08,2024-12-09,CUST-0238,PRD-025,R108,Distributor,PayPal,3,620,0.05,1767,870,897
ORD-2024-02585,2024-12-08,2024-12-09,CUST-0175,PRD-012,R107,In-Store,Credit Card,2,199,0,398,180,218
ORD-2024-03331,2024-12-08,2024-12-12,CUST-0053,PRD-026,R104,In-Store,Cash,1,210,0,210,95,115
ORD-2024-01717,2024-12-09,2024-12-11,CUST-0162,PRD-005,R101,In-Store,PayPal,1,39,0.2,31.2,15,16.2
ORD-2024-02093,2024-12-09,2024-12-12,CUST-0073,PRD-002,R105,Distributor,Cash,6,1699,0.15,8664.9,6600,2064.9
ORD-2024-02791,2024-12-09,2024-12-13,CUST-0056,PRD-011,R104,Distributor,Credit Card,2,499,0.1,898.2,520,378.2
ORD-2024-03445,2024-12-09,2024-12-11,CUST-0249,PRD-027,R104,In-Store,Bank Transfer,4,260,0.15,884,460,424
ORD-2024-00243,2024-12-10,2024-12-14,CUST-0008,PRD-023,R105,Online,Cash,4,149,0.05,566.2,260,306.2
ORD-2024-00589,2024-12-10,2024-12-12,CUST-0151,PRD-024,R103,Online,PayPal,1,549,0.1,494.1,240,254.1
ORD-2024-00973,2024-12-10,2024-12-15,CUST-0210,PRD-025,R103,Online,Credit Card,4,620,0.15,2108,1160,948
ORD-2024-01140,2024-12-10,2024-12-11,CUST-0162,PRD-027,R104,In-Store,PayPal,3,260,0,780,345,435
ORD-2024-01429,2024-12-10,2024-12-12,CUST-0090,PRD-026,R104,Online,Credit Card,3,210,0.1,567,285,282
ORD-2024-02373,2024-12-10,2024-12-12,CUST-0236,PRD-026,R105,In-Store,PayPal,4,210,0.1,756,380,376
ORD-2024-02493,2024-12-10,2024-12-13,CUST-0167,PRD-019,R101,Online,Bank Transfer,3,175,0.1,472.5,225,247.5
ORD-2024-03098,2024-12-10,2024-12-13,CUST-0174,PRD-024,R107,In-Store,Bank Transfer,6,549,0.05,3129.3,1440,1689.3
ORD-2024-03358,2024-12-10,2024-12-12,CUST-0021,PRD-022,R103,In-Store,Cash,6,450,0,2700,1260,1440
ORD-2024-02096,2024-12-11,2024-12-13,CUST-0084,PRD-008,R106,Distributor,Credit Card,1,49,0,49,18,31
ORD-2024-02816,2024-12-11,2024-12-12,CUST-0205,PRD-020,R106,Distributor,Bank Transfer,6,230,0,1380,660,720
ORD-2024-03163,2024-12-11,2024-12-12,CUST-0191,PRD-017,R101,Distributor,Bank Transfer,5,139,0,695,325,370
ORD-2024-01222,2024-12-12,2024-12-16,CUST-0237,PRD-013,R108,Online,Credit Card,3,28,0.05,79.8,42,37.8
ORD-2024-00298,2024-12-13,2024-12-16,CUST-0095,PRD-008,R108,In-Store,Credit Card,1,49,0.05,46.55,18,28.55
ORD-2024-01017,2024-12-13,2024-12-16,CUST-0211,PRD-016,R101,In-Store,Credit Card,2,24,0.05,45.6,18,27.6
ORD-2024-01780,2024-12-13,2024-12-17,CUST-0224,PRD-014,R101,Distributor,Cash,3,22,0.1,59.4,24,35.4
ORD-2024-01820,2024-12-13,2024-12-17,CUST-0212,PRD-001,R102,In-Store,Bank Transfer,4,999,0.1,3596.4,2600,996.4
ORD-2024-02645,2024-12-13,2024-12-17,CUST-0120,PRD-012,R105,Distributor,PayPal,2,199,0.05,378.1,180,198.1
ORD-2024-02715,2024-12-13,2024-12-14,CUST-0057,PRD-014,R103,Online,PayPal,1,22,0,22,8,14
ORD-2024-02813,2024-12-13,2024-12-18,CUST-0069,PRD-019,R106,In-Store,PayPal,5,175,0.05,831.25,375,456.25
ORD-2024-02899,2024-12-13,2024-12-14,CUST-0028,PRD-003,R105,Distributor,PayPal,6,749,0,4494,2880,1614
ORD-2024-02906,2024-12-13,2024-12-16,CUST-0201,PRD-020,R105,Distributor,PayPal,5,230,0,1150,550,600
ORD-2024-02950,2024-12-13,2024-12-15,CUST-0250,PRD-022,R105,In-Store,Cash,5,450,0.05,2137.5,1050,1087.5
ORD-2024-00657,2024-12-14,2024-12-16,CUST-0149,PRD-012,R103,Online,Cash,1,199,0.2,159.2,90,69.2
ORD-2024-02729,2024-12-14,2024-12-19,CUST-0199,PRD-009,R106,Online,Bank Transfer,6,329,0.15,1677.9,1080,597.9
ORD-2024-02927,2024-12-14,2024-12-18,CUST-0019,PRD-006,R102,Online,PayPal,5,89,0.2,356,175,181
ORD-2024-00488,2024-12-15,2024-12-20,CUST-0109,PRD-011,R108,In-Store,PayPal,3,499,0.05,1422.15,780,642.15
ORD-2024-01522,2024-12-15,2024-12-18,CUST-0008,PRD-003,R105,Online,Credit Card,1,749,0,749,480,269
ORD-2024-02201,2024-12-15,2024-12-16,CUST-0124,PRD-005,R106,Online,Bank Transfer,5,39,0.1,175.5,75,100.5
ORD-2024-03269,2024-12-15,2024-12-17,CUST-0103,PRD-018,R106,Online,Cash,5,85,0.2,340,200,140
ORD-2024-01328,2024-12-16,2024-12-18,CUST-0170,PRD-004,R103,In-Store,Cash,6,2199,0,13194,8400,4794
ORD-2024-01362,2024-12-16,2024-12-19,CUST-0167,PRD-006,R104,In-Store,PayPal,3,89,0.05,253.65,105,148.65
ORD-2024-02912,2024-12-16,2024-12-21,CUST-0221,PRD-024,R108,Online,Credit Card,5,549,0.1,2470.5,1200,1270.5
ORD-2024-02254,2024-12-17,2024-12-22,CUST-0176,PRD-010,R104,Online,Cash,2,799,0,1598,840,758
ORD-2024-02726,2024-12-17,2024-12-22,CUST-0144,PRD-002,R107,In-Store,Credit Card,5,1699,0.2,6796,5500,1296
ORD-2024-00187,2024-12-18,2024-12-21,CUST-0083,PRD-012,R107,Distributor,Credit Card,5,199,0.1,895.5,450,445.5
ORD-2024-01635,2024-12-18,2024-12-22,CUST-0004,PRD-013,R108,In-Store,Cash,3,28,0.1,75.6,42,33.6
ORD-2024-00321,2024-12-19,2024-12-22,CUST-0163,PRD-022,R102,Online,Cash,2,450,0.05,855,420,435
ORD-2024-00466,2024-12-19,2024-12-22,CUST-0019,PRD-012,R106,Distributor,Cash,5,199,0,995,450,545
ORD-2024-01053,2024-12-19,2024-12-24,CUST-0077,PRD-001,R107,Online,Cash,6,999,0.05,5694.3,3900,1794.3
ORD-2024-01577,2024-12-19,2024-12-22,CUST-0054,PRD-006,R103,In-Store,Bank Transfer,2,89,0.05,169.1,70,99.1
ORD-2024-02822,2024-12-19,2024-12-20,CUST-0241,PRD-027,R104,In-Store,Bank Transfer,3,260,0.05,741,345,396
ORD-2024-03161,2024-12-19,2024-12-20,CUST-0155,PRD-024,R103,In-Store,PayPal,2,549,0.15,933.3,480,453.3
ORD-2024-00739,2024-12-20,2024-12-22,CUST-0012,PRD-022,R106,Distributor,Cash,5,450,0,2250,1050,1200
ORD-2024-01245,2024-12-20,2024-12-25,CUST-0008,PRD-010,R102,Online,Credit Card,1,799,0,799,420,379
ORD-2024-01733,2024-12-20,2024-12-22,CUST-0139,PRD-017,R106,Online,PayPal,6,139,0.05,792.3,390,402.3
ORD-2024-00985,2024-12-21,2024-12-25,CUST-0103,PRD-001,R103,Online,PayPal,1,999,0,999,650,349
ORD-2024-01707,2024-12-21,2024-12-23,CUST-0025,PRD-028,R107,Distributor,Cash,2,135,0.05,256.5,120,136.5
ORD-2024-02552,2024-12-21,2024-12-22,CUST-0165,PRD-024,R103,Online,PayPal,3,549,0,1647,720,927
ORD-2024-02700,2024-12-21,2024-12-22,CUST-0181,PRD-015,R107,Online,PayPal,2,15,0.1,27,10,17
ORD-2024-02216,2024-12-22,2024-12-24,CUST-0171,PRD-016,R103,In-Store,Bank Transfer,1,24,0,24,9,15
ORD-2024-03011,2024-12-22,2024-12-26,CUST-0119,PRD-008,R108,Online,Credit Card,5,49,0.05,232.75,90,142.75
ORD-2024-03202,2024-12-23,2024-12-26,CUST-0250,PRD-024,R107,Distributor,PayPal,1,549,0.2,439.2,240,199.2
ORD-2024-00622,2024-12-24,2024-12-29,CUST-0096,PRD-012,R105,In-Store,Cash,5,199,0.05,945.25,450,495.25
ORD-2024-01940,2024-12-24,2024-12-25,CUST-0099,PRD-003,R106,Online,Credit Card,6,749,0.2,3595.2,2880,715.2
ORD-2024-03373,2024-12-24,2024-12-29,CUST-0113,PRD-024,R107,In-Store,PayPal,2,549,0.05,1043.1,480,563.1
ORD-2024-00781,2024-12-25,2024-12-28,CUST-0096,PRD-003,R106,In-Store,Cash,2,749,0.05,1423.1,960,463.1
ORD-2024-01542,2024-12-25,2024-12-28,CUST-0161,PRD-019,R103,Distributor,Bank Transfer,1,175,0.1,157.5,75,82.5
ORD-2024-00414,2024-12-26,2024-12-31,CUST-0193,PRD-015,R107,In-Store,Cash,6,15,0,90,30,60
ORD-2024-02082,2024-12-26,2024-12-28,CUST-0163,PRD-004,R107,Online,Credit Card,4,2199,0.05,8356.2,5600,2756.2
ORD-2024-02892,2024-12-26,2024-12-27,CUST-0072,PRD-012,R104,Online,PayPal,3,199,0,597,270,327
ORD-2024-03305,2024-12-26,2024-12-31,CUST-0119,PRD-021,R106,In-Store,Bank Transfer,1,289,0.05,274.55,120,154.55
ORD-2024-00570,2024-12-27,2024-12-31,CUST-0154,PRD-010,R105,In-Store,Bank Transfer,1,799,0.05,759.05,420,339.05
ORD-2024-00896,2024-12-27,2024-12-30,CUST-0019,PRD-004,R108,In-Store,Cash,5,2199,0,10995,7000,3995
ORD-2024-01011,2024-12-27,2024-12-29,CUST-0023,PRD-011,R101,Online,PayPal,4,499,0.1,1796.4,1040,756.4
ORD-2024-01295,2024-12-27,2024-12-29,CUST-0208,PRD-028,R108,Online,Cash,1,135,0.1,121.5,60,61.5
ORD-2024-02193,2024-12-27,2024-12-30,CUST-0239,PRD-014,R104,In-Store,Bank Transfer,3,22,0.05,62.7,24,38.7
ORD-2024-01235,2024-12-28,2024-12-30,CUST-0084,PRD-018,R103,In-Store,Cash,5,85,0,425,200,225
ORD-2024-02186,2024-12-28,2024-12-29,CUST-0080,PRD-004,R106,In-Store,PayPal,4,2199,0,8796,5600,3196
ORD-2024-00558,2024-12-29,2025-01-02,CUST-0228,PRD-006,R101,Distributor,Credit Card,5,89,0.2,356,175,181
ORD-2024-01050,2024-12-29,2024-12-31,CUST-0144,PRD-008,R108,Distributor,PayPal,5,49,0,245,90,155
ORD-2024-02747,2024-12-29,2024-12-30,CUST-0232,PRD-008,R101,Online,Cash,5,49,0.2,196,90,106
ORD-2024-01103,2024-12-30,2025-01-03,CUST-0201,PRD-013,R103,In-Store,PayPal,4,28,0.05,106.4,56,50.4
ORD-2024-02109,2024-12-30,2025-01-04,CUST-0144,PRD-027,R107,Distributor,Bank Transfer,5,260,0.2,1040,575,465
ORD-2024-00665,2024-12-31,2025-01-01,CUST-0223,PRD-009,R102,In-Store,Cash,6,329,0.05,1875.3,1080,795.3
ORD-2024-01877,2024-12-31,2025-01-02,CUST-0180,PRD-020,R106,Online,Credit Card,4,230,0,920,440,480
ORD-2024-02157,2024-12-31,2025-01-03,CUST-0104,PRD-028,R107,Distributor,Cash,1,135,0.1,121.5,60,61.5
ORD-2024-02196,2024-12-31,2025-01-01,CUST-0095,PRD-010,R107,Online,Credit Card,6,799,0.2,3835.2,2520,1315.2
ORD-2024-02672,2024-12-31,2025-01-04,CUST-0150,PRD-007,R104,Distributor,PayPal,1,129,0.1,116.1,55,61.1
ORD-2024-03437,2024-12-31,2025-01-03,CUST-0059,PRD-011,R101,Online,PayPal,6,499,0,2994,1560,1434
ORD-2024-03471,2024-12-31,2025-01-05,CUST-0117,PRD-001,R107,In-Store,Bank Transfer,2,999,0.05,1898.1,1300,598.1
ORD-2025-01025,2025-01-01,2025-01-06,CUST-0005,PRD-019,R102,Distributor,Bank Transfer,6,175,0,1050,450,600
ORD-2025-02736,2025-01-01,2025-01-03,CUST-0160,PRD-024,R105,In-Store,Credit Card,6,549,0,3294,1440,1854
ORD-2025-00103,2025-01-03,2025-01-07,CUST-0170,PRD-014,R104,In-Store,Cash,5,22,0,110,40,70
ORD-2025-02114,2025-01-03,2025-01-08,CUST-0180,PRD-005,R102,Online,Credit Card,6,39,0.05,222.3,90,132.3
ORD-2025-00185,2025-01-04,2025-01-06,CUST-0076,PRD-021,R105,Online,Bank Transfer,6,289,0.2,1387.2,720,667.2
ORD-2025-01724,2025-01-04,2025-01-07,CUST-0054,PRD-015,R107,In-Store,Credit Card,2,15,0.05,28.5,10,18.5
ORD-2025-01860,2025-01-04,2025-01-09,CUST-0132,PRD-027,R108,Online,Bank Transfer,1,260,0.05,247,115,132
ORD-2025-00719,2025-01-05,2025-01-06,CUST-0208,PRD-015,R108,Online,Bank Transfer,1,15,0,15,5,10
ORD-2025-02680,2025-01-05,2025-01-08,CUST-0151,PRD-024,R106,In-Store,Cash,6,549,0.05,3129.3,1440,1689.3
ORD-2025-02765,2025-01-05,2025-01-08,CUST-0200,PRD-015,R105,Distributor,Bank Transfer,3,15,0.2,36,15,21
ORD-2025-03368,2025-01-05,2025-01-06,CUST-0228,PRD-006,R103,In-Store,PayPal,4,89,0.05,338.2,140,198.2
ORD-2025-00931,2025-01-06,2025-01-08,CUST-0104,PRD-023,R102,Online,Bank Transfer,3,149,0,447,195,252
ORD-2025-01298,2025-01-06,2025-01-11,CUST-0056,PRD-021,R108,In-Store,Credit Card,5,289,0.05,1372.75,600,772.75
ORD-2025-01986,2025-01-06,2025-01-10,CUST-0019,PRD-001,R103,In-Store,Credit Card,1,999,0,999,650,349
ORD-2025-00964,2025-01-07,2025-01-08,CUST-0212,PRD-008,R102,In-Store,PayPal,1,49,0.05,46.55,18,28.55
ORD-2025-02318,2025-01-07,2025-01-08,CUST-0208,PRD-020,R101,In-Store,PayPal,5,230,0.2,920,550,370
ORD-2025-00378,2025-01-08,2025-01-11,CUST-0200,PRD-005,R106,In-Store,PayPal,4,39,0.1,140.4,60,80.4
ORD-2025-00663,2025-01-08,2025-01-10,CUST-0211,PRD-014,R104,Distributor,Cash,3,22,0.05,62.7,24,38.7
ORD-2025-00704,2025-01-08,2025-01-13,CUST-0019,PRD-011,R102,Distributor,PayPal,2,499,0.05,948.1,520,428.1
ORD-2025-02573,2025-01-08,2025-01-12,CUST-0186,PRD-002,R107,In-Store,Credit Card,3,1699,0.05,4842.15,3300,1542.15
ORD-2025-00077,2025-01-09,2025-01-12,CUST-0238,PRD-020,R106,In-Store,Bank Transfer,1,230,0,230,110,120
ORD-2025-01270,2025-01-09,2025-01-14,CUST-0054,PRD-012,R107,Online,Bank Transfer,1,199,0.1,179.1,90,89.1
ORD-2025-01422,2025-01-09,2025-01-13,CUST-0083,PRD-022,R105,Distributor,PayPal,5,450,0,2250,1050,1200
ORD-2025-01563,2025-01-09,2025-01-12,CUST-0039,PRD-010,R106,In-Store,Credit Card,2,799,0.2,1278.4,840,438.4
ORD-2025-02173,2025-01-09,2025-01-12,CUST-0079,PRD-010,R103,Distributor,PayPal,2,799,0.05,1518.1,840,678.1
ORD-2025-02551,2025-01-09,2025-01-10,CUST-0009,PRD-026,R101,Distributor,Cash,6,210,0.15,1071,570,501
ORD-2025-02710,2025-01-09,2025-01-12,CUST-0073,PRD-016,R102,In-Store,PayPal,5,24,0.2,96,45,51
ORD-2025-02768,2025-01-09,2025-01-11,CUST-0021,PRD-001,R108,In-Store,Cash,2,999,0,1998,1300,698
ORD-2025-00540,2025-01-10,2025-01-13,CUST-0070,PRD-023,R106,In-Store,Credit Card,3,149,0.15,379.95,195,184.95
ORD-2025-01569,2025-01-10,2025-01-15,CUST-0138,PRD-028,R101,In-Store,Credit Card,5,135,0,675,300,375
ORD-2025-02257,2025-01-10,2025-01-13,CUST-0231,PRD-007,R108,In-Store,Cash,3,129,0.2,309.6,165,144.6
ORD-2025-02322,2025-01-10,2025-01-13,CUST-0161,PRD-021,R102,In-Store,Bank Transfer,1,289,0.05,274.55,120,154.55
ORD-2025-03344,2025-01-10,2025-01-12,CUST-0213,PRD-001,R101,In-Store,Cash,4,999,0.05,3796.2,2600,1196.2
ORD-2025-01744,2025-01-11,2025-01-15,CUST-0230,PRD-005,R106,Distributor,PayPal,5,39,0,195,75,120
ORD-2025-03260,2025-01-11,2025-01-15,CUST-0074,PRD-007,R103,In-Store,PayPal,5,129,0.15,548.25,275,273.25
ORD-2025-03399,2025-01-11,2025-01-16,CUST-0092,PRD-026,R102,Online,Bank Transfer,5,210,0,1050,475,575
ORD-2025-03477,2025-01-11,2025-01-12,CUST-0245,PRD-013,R108,Distributor,Bank Transfer,6,28,0,168,84,84
ORD-2025-01084,2025-01-12,2025-01-13,CUST-0249,PRD-020,R104,Online,PayPal,3,230,0,690,330,360
ORD-2025-01528,2025-01-12,2025-01-14,CUST-0166,PRD-018,R104,Distributor,Cash,1,85,0,85,40,45
ORD-2025-02000,2025-01-12,2025-01-16,CUST-0065,PRD-027,R107,In-Store,Credit Card,2,260,0.1,468,230,238
ORD-2025-02631,2025-01-12,2025-01-16,CUST-0105,PRD-022,R103,Online,Bank Transfer,4,450,0.1,1620,840,780
ORD-2025-01545,2025-01-13,2025-01-14,CUST-0153,PRD-012,R103,In-Store,Cash,2,199,0.15,338.3,180,158.3
ORD-2025-02026,2025-01-13,2025-01-16,CUST-0079,PRD-012,R101,Online,Bank Transfer,1,199,0.05,189.05,90,99.05
ORD-2025-03464,2025-01-13,2025-01-15,CUST-0248,PRD-011,R102,Online,PayPal,4,499,0.15,1696.6,1040,656.6
ORD-2025-01144,2025-01-14,2025-01-15,CUST-0107,PRD-016,R102,In-Store,Bank Transfer,6,24,0.15,122.4,54,68.4
ORD-2025-01839,2025-01-14,2025-01-17,CUST-0032,PRD-027,R106,In-Store,Bank Transfer,3,260,0.1,702,345,357
ORD-2025-00035,2025-01-15,2025-01-18,CUST-0052,PRD-008,R107,Distributor,Credit Card,4,49,0.15,166.6,72,94.6
ORD-2025-01198,2025-01-15,2025-01-19,CUST-0239,PRD-019,R108,In-Store,PayPal,5,175,0,875,375,500
ORD-2025-01474,2025-01-15,2025-01-16,CUST-0214,PRD-014,R103,Distributor,Credit Card,2,22,0.05,41.8,16,25.8
ORD-2025-02206,2025-01-15,2025-01-19,CUST-0148,PRD-017,R104,Distributor,Cash,6,139,0.05,792.3,390,402.3
ORD-2025-01346,2025-01-16,2025-01-20,CUST-0020,PRD-028,R105,Distributor,Cash,4,135,0.05,513,240,273
ORD-2025-01723,2025-01-16,2025-01-18,CUST-0233,PRD-015,R101,Distributor,PayPal,2,15,0.15,25.5,10,15.5
ORD-2025-02751,2025-01-16,2025-01-21,CUST-0009,PRD-001,R102,In-Store,Credit Card,3,999,0,2997,1950,1047
ORD-2025-03488,2025-01-16,2025-01-20,CUST-0115,PRD-018,R107,Online,Credit Card,2,85,0.05,161.5,80,81.5
ORD-2025-02063,2025-01-17,2025-01-19,CUST-0058,PRD-017,R102,In-Store,Bank Transfer,6,139,0.05,792.3,390,402.3
ORD-2025-02866,2025-01-17,2025-01-19,CUST-0113,PRD-005,R102,Online,PayPal,2,39,0,78,30,48
ORD-2025-02959,2025-01-17,2025-01-18,CUST-0173,PRD-021,R102,Distributor,PayPal,4,289,0,1156,480,676
ORD-2025-00381,2025-01-18,2025-01-21,CUST-0245,PRD-001,R103,In-Store,PayPal,2,999,0.2,1598.4,1300,298.4
ORD-2025-01164,2025-01-18,2025-01-22,CUST-0147,PRD-017,R101,Online,Cash,4,139,0.2,444.8,260,184.8
ORD-2025-01279,2025-01-18,2025-01-19,CUST-0133,PRD-019,R104,Distributor,Cash,3,175,0.1,472.5,225,247.5
ORD-2025-03058,2025-01-19,2025-01-24,CUST-0091,PRD-020,R102,In-Store,PayPal,1,230,0,230,110,120
ORD-2025-00236,2025-01-20,2025-01-25,CUST-0056,PRD-020,R102,Distributor,Bank Transfer,1,230,0.05,218.5,110,108.5
ORD-2025-02593,2025-01-20,2025-01-22,CUST-0098,PRD-018,R106,Distributor,Cash,1,85,0.05,80.75,40,40.75
ORD-2025-03408,2025-01-20,2025-01-24,CUST-0091,PRD-014,R104,Distributor,PayPal,5,22,0.15,93.5,40,53.5
ORD-2025-00173,2025-01-21,2025-01-23,CUST-0163,PRD-004,R102,Online,Credit Card,4,2199,0,8796,5600,3196
ORD-2025-00079,2025-01-22,2025-01-24,CUST-0120,PRD-007,R106,Online,Credit Card,6,129,0.1,696.6,330,366.6
ORD-2025-00393,2025-01-22,2025-01-27,CUST-0191,PRD-015,R102,In-Store,Bank Transfer,4,15,0.05,57,20,37
ORD-2025-02830,2025-01-22,2025-01-24,CUST-0163,PRD-005,R104,Online,Credit Card,4,39,0.05,148.2,60,88.2
ORD-2025-02986,2025-01-22,2025-01-25,CUST-0249,PRD-006,R108,Distributor,Bank Transfer,3,89,0.1,240.3,105,135.3
ORD-2025-03295,2025-01-22,2025-01-26,CUST-0009,PRD-028,R107,In-Store,PayPal,6,135,0,810,360,450
ORD-2025-01899,2025-01-23,2025-01-27,CUST-0242,PRD-007,R102,Online,Bank Transfer,4,129,0,516,220,296
ORD-2025-02695,2025-01-23,2025-01-24,CUST-0250,PRD-007,R107,Online,Cash,3,129,0,387,165,222
ORD-2025-02703,2025-01-23,2025-01-27,CUST-0220,PRD-007,R104,Online,Bank Transfer,6,129,0.15,657.9,330,327.9
ORD-2025-02734,2025-01-23,2025-01-27,CUST-0113,PRD-022,R104,Distributor,Cash,4,450,0.2,1440,840,600
ORD-2025-03092,2025-01-23,2025-01-24,CUST-0215,PRD-002,R108,In-Store,PayPal,6,1699,0.05,9684.3,6600,3084.3
ORD-2025-01710,2025-01-24,2025-01-25,CUST-0004,PRD-016,R106,Distributor,Bank Transfer,6,24,0.15,122.4,54,68.4
ORD-2025-01852,2025-01-24,2025-01-26,CUST-0030,PRD-024,R102,Distributor,PayPal,6,549,0,3294,1440,1854
ORD-2025-02929,2025-01-24,2025-01-25,CUST-0140,PRD-009,R106,Online,PayPal,4,329,0,1316,720,596
ORD-2025-01663,2025-01-25,2025-01-28,CUST-0239,PRD-003,R107,Distributor,Cash,4,749,0,2996,1920,1076
ORD-2025-02802,2025-01-25,2025-01-29,CUST-0214,PRD-023,R108,Online,Cash,2,149,0.05,283.1,130,153.1
ORD-2025-00623,2025-01-26,2025-01-30,CUST-0182,PRD-021,R106,In-Store,PayPal,5,289,0.15,1228.25,600,628.25
ORD-2025-01192,2025-01-26,2025-01-29,CUST-0061,PRD-009,R104,Distributor,Credit Card,2,329,0,658,360,298
ORD-2025-01416,2025-01-26,2025-01-27,CUST-0220,PRD-027,R108,Online,Bank Transfer,6,260,0.05,1482,690,792
ORD-2025-02175,2025-01-27,2025-01-29,CUST-0115,PRD-003,R105,In-Store,Bank Transfer,4,749,0,2996,1920,1076
ORD-2025-00351,2025-01-28,2025-01-31,CUST-0137,PRD-023,R105,Online,Bank Transfer,3,149,0.05,424.65,195,229.65
ORD-2025-00932,2025-01-28,2025-02-02,CUST-0239,PRD-006,R107,Distributor,PayPal,4,89,0.2,284.8,140,144.8
ORD-2025-01148,2025-01-28,2025-02-02,CUST-0250,PRD-009,R104,In-Store,Cash,5,329,0,1645,900,745
ORD-2025-01507,2025-01-28,2025-01-30,CUST-0122,PRD-027,R102,Online,Credit Card,2,260,0.05,494,230,264
ORD-2025-02995,2025-01-28,2025-02-02,CUST-0176,PRD-003,R105,Distributor,Cash,3,749,0.05,2134.65,1440,694.65
ORD-2025-03349,2025-01-28,2025-02-02,CUST-0025,PRD-014,R102,In-Store,Bank Transfer,2,22,0.1,39.6,16,23.6
ORD-2025-01537,2025-01-29,2025-02-02,CUST-0072,PRD-007,R108,In-Store,Credit Card,2,129,0.15,219.3,110,109.3
ORD-2025-03240,2025-01-29,2025-02-01,CUST-0238,PRD-019,R107,In-Store,Credit Card,2,175,0.05,332.5,150,182.5
ORD-2025-00171,2025-01-30,2025-02-01,CUST-0144,PRD-004,R107,Distributor,Credit Card,1,2199,0,2199,1400,799
ORD-2025-01078,2025-01-30,2025-02-04,CUST-0117,PRD-028,R105,Online,Credit Card,3,135,0.15,344.25,180,164.25
ORD-2025-02240,2025-01-30,2025-01-31,CUST-0029,PRD-006,R103,In-Store,Cash,2,89,0.1,160.2,70,90.2
ORD-2025-02527,2025-01-30,2025-01-31,CUST-0118,PRD-018,R105,Distributor,Cash,2,85,0,170,80,90
ORD-2025-03153,2025-01-30,2025-02-01,CUST-0011,PRD-027,R103,In-Store,Bank Transfer,2,260,0.05,494,230,264
ORD-2025-00151,2025-01-31,2025-02-04,CUST-0073,PRD-005,R107,Distributor,Bank Transfer,2,39,0.15,66.3,30,36.3
ORD-2025-00254,2025-01-31,2025-02-01,CUST-0215,PRD-025,R105,Distributor,Credit Card,6,620,0.2,2976,1740,1236
ORD-2025-01893,2025-01-31,2025-02-04,CUST-0121,PRD-028,R108,Online,Bank Transfer,4,135,0,540,240,300
ORD-2025-02072,2025-02-01,2025-02-05,CUST-0142,PRD-006,R102,Online,Credit Card,1,89,0.05,84.55,35,49.55
ORD-2025-02915,2025-02-01,2025-02-03,CUST-0218,PRD-006,R107,Distributor,Bank Transfer,5,89,0.05,422.75,175,247.75
